course_id,course_title,is_paid,price,num_subscribers,level,year,month
471328,Advanced Euphonium Studies - Learn to Master the Euphonium!​,True,50,106,All Levels,2015,4
892898,Didgeridoo - from zero to HERO! Part Two. Intermediate.,True,35,55,Intermediate Level,2016,7
638100,Fingerstyle Guitar by Jacques Stotzem - Advanced Level,True,30,77,All Levels,2015,10
823860,Trumpet Pro Series - You're going to love practicing Trumpet,True,50,92,All Levels,2016,4
635570,A Guide to Analog Synths: For the modern EDM enthusiast.,True,20,29,All Levels,2016,4
99324,Acoustic Blues Guitar Lessons,False,0,8217,Intermediate Level,2013,9
535650,Accelerate Your Guitar Learning With Metal Techniques,True,20,1305,All Levels,2015,8
769270,Beginner Step by Step Keharwa Theka Tabla Course,True,20,916,Beginner Level,2016,2
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,True,85,2357,Beginner Level,2013,5
17922,Play Ukulele Now,True,30,1951,All Levels,2012,6
112314,Acoustic Blues Guitar Lessons,True,125,1284,Intermediate Level,2013,11
656364,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,True,70,769,All Levels,2015,11
105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,True,75,3122,All Levels,2013,10
606494,The 80/20 Beginner Guitar Course,True,50,1269,Beginner Level,2016,4
1217408,Drums for Beginners,False,0,1618,Beginner Level,2017,6
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,True,150,89,Beginner Level,2016,12
1008098,Learn to play guitar and sing at the same time,True,45,66,Beginner Level,2016,11
650836,Introduction to Ukulele 1,True,20,630,Beginner Level,2015,12
504168,Learn Flute FAST!,True,45,249,Beginner Level,2015,6
761584,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,True,45,198,Intermediate Level,2016,2
743884,Piano With Willie: Blues n' Boogie Vol. 3,True,40,84,Intermediate Level,2016,4
583224,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,True,40,58,All Levels,2015,8
725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,True,75,186,Beginner Level,2016,2
1146368,The Easy Beginner Drum Course,True,25,21,Beginner Level,2017,3
589248,Instant Harmonica - play Somewhere Over the Rainbow now!,True,40,431,Beginner Level,2016,1
584468,Instant Harmonica - play The Kesh (part 2) - easy and fun!,True,20,53,Beginner Level,2015,8
807934,The 80/20 Guitar: Write Music and Play Guitar in 30 Days,False,0,2610,All Levels,2016,4
532572,Ukulele 2 : Level 1 KEY OF C AND STRUMS,True,20,26,Beginner Level,2016,2
53277,Guitar for Music Educators: Learning How to Teach Guitar,True,20,32,Beginner Level,2013,7
670376,Piano Tutorial : Ludovico Einaudi - Una Mattina,False,0,1631,All Levels,2015,11
1149202,Guitar Solo - Theory and Improvisation Lessons,True,60,12,Intermediate Level,2017,4
802040,Bluegrass Guitar Essentials: Webisodes 3 & 4,True,30,12,Intermediate Level,2016,3
789820,Instant Harmonica - play Christmas + Birthday songs now!,True,40,236,All Levels,2016,5
806640,Blues Master - Advanced Techniques Piano Course,True,75,7,All Levels,2016,3
802038,Bluegrass Guitar Essentials: Webisodes 5 & 6,True,30,11,Intermediate Level,2016,4
818838,Trombone Lessons For Beginners,True,95,11,Beginner Level,2016,4
269832,Rhythm to Rock Drum Lesson 6,True,20,12,Beginner Level,2014,8
759130,Flute Pro Series - You're about to love practicing the flute,True,50,135,All Levels,2016,4
556076,How To Play Guitar - Everything You Need To Know To Start,True,50,5,Beginner Level,2015,7
824020,Trombone Pro Series - Fall in love with the Trombone,True,50,57,All Levels,2016,4
1223570,Learn How To Play 25 Classic Hip Hop Songs Ch.2,True,25,7,All Levels,2017,5
139792,Learn to play tunes by ear on harmonica - no written music,True,35,73,Intermediate Level,2014,3
482334,Fingerpicking for Guitar,True,20,35,All Levels,2016,9
602812,"Music Theory, Guitar and Ear Training",True,60,30,Beginner Level,2015,11
1036400,"Piano Unbound. Piano learning method, a course for beginners",True,195,32,All Levels,2017,4
866528,Advanced Trombone Studies - Learn to Master the Trombone!,True,50,39,All Levels,2016,7
471352,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",True,50,90,All Levels,2015,4
744080,Piano With Willie: Tritones & Phat Chords,True,40,37,Intermediate Level,2016,4
620372,Piano for Kids: Developing Your Child's Creative Abilities,True,65,42,Beginner Level,2015,10
214418,Piano Lessons For The Hip Hop Fan,True,20,276,Intermediate Level,2014,5
619856,French Horn Solos: Learn how to Perform Three Fun Pieces!,True,50,88,All Levels,2015,9
839028,Bluegrass Guitar Essentials: Webisodes 9 & 10,True,30,10,Intermediate Level,2016,8
771880,Clarinet Lessons For Beginners,True,95,11,Beginner Level,2016,2
228268,Play music on Harmonica using 8 notes - learn easy tunes!,True,35,29,Beginner Level,2014,5
944550,Learn Piano Online-A Quiet Solace Piano Solo,True,50,7,Intermediate Level,2016,8
839026,Bluegrass Guitar Essentials: Webisodes 7 & 8,True,30,9,Intermediate Level,2016,5
838320,The Art of the Blues Shuffle - A Guitarist's Guide,True,20,8,Intermediate Level,2016,6
838896,Learn Piano Online-Ambiance Piano Solo,True,50,8,Intermediate Level,2016,6
812602,Piano Lessons For Beginners,True,95,8,Beginner Level,2016,4
190906,The Theory & Practice of Modes on the Guitar,True,35,17,Intermediate Level,2014,4
1124590,Learn How To Play The Trumpet,True,75,2,All Levels,2017,6
917176,Violin for Beginners,True,50,4,Beginner Level,2017,3
647884,Beginner Acoustic Guitar Lessons,True,25,8,Beginner Level,2015,10
646918,Aprendiendo Piano: Tocando piezas populares Vol.I,True,100,122,Beginner Level,2015,11
1216752,Curso de Bateria - Explorando Diferentes Divisões,True,55,5,Intermediate Level,2017,5
1193536,Escalas Pentatónicas para guitarristas,True,25,11,All Levels,2017,6
430962,Brass Master Class,True,20,36,All Levels,2015,6
631480,Enseñando música: mejora tus clases de instrumento ,True,30,111,Beginner Level,2015,10
970462,Ukelele exprés: aprende a tocar en menos de un mes,False,0,888,Beginner Level,2016,10
852426,Curso de Guitarra para Principiantes,True,20,53,Beginner Level,2016,6
430992,Mundharmonika spielen - mein schönstes Hobby,True,20,65,Beginner Level,2015,6
733922,Aprende el acordeón de oído y con técnica –Nivel Intermedio–,True,25,38,Intermediate Level,2016,2
608436,Présentation du Banjo Ténor,True,20,18,Beginner Level,2015,9
217628,Aprende a tocar el acordeón de botones,True,50,22,All Levels,2014,5
631444,Aprendiendo piano: Lectura de piezas clásicas Vol.I,True,50,211,Beginner Level,2015,10
935900,Pedais de efeito para Contrabaixo,True,50,10,All Levels,2016,8
713492,Mantenimiento y octavación para guitarras eléctricas,True,35,12,All Levels,2016,4
218540,Aprende a tocar el violín desde cero,True,50,17,All Levels,2014,5
211780,Aprende a tocar el teclado como los expertos,True,50,11,All Levels,2014,5
217320,Aprende a tocar el saxofón como siempre has querido,True,20,8,All Levels,2014,5
387064,Guitarra para principiantes,True,20,7,Beginner Level,2015,1
219756,Aprende a tocar flauta transversal sin complicaciones,True,50,6,All Levels,2014,5
1243162,Aprende a tocar las escalas en el acordeón de botones.,True,20,2,Beginner Level,2017,6
1174974,Curso de Violão Prático,True,70,5,Beginner Level,2017,4
214828,"Aprende a tocar percusiones: congas, bongós, maracas y más",True,50,14,All Levels,2014,5
430994,Gitarre spielen - mein schönstes Hobby,True,20,11,Beginner Level,2015,6
207408,Aprende a tocar la guitarra acústica como un profesional,True,50,11,All Levels,2014,5
445118,Guitar Lesson - Five Steps to Learn Barre Chords,True,35,57,All Levels,2015,3
146852,"Easy Piano Basics™ - Learn Piano, No Prior Experience Needed",True,20,377,All Levels,2014,1
147754,Guitar Technique Mastery: The Ultimate Chop Building Workout,True,20,273,All Levels,2014,1
131512,Inside Drum Technique,True,50,406,All Levels,2013,12
140168,"Learn to Play Tarrega, Bach, and Sor on Classical Guitar",True,195,556,Intermediate Level,2014,1
510098,Create Beautiful Music On The Piano Like a Pro In Minutes,True,95,115,All Levels,2015,8
561774,Instant Harmonica - play the great Irish tune Molly Malone!,True,20,420,Beginner Level,2015,7
1102396,Instant Harmonica - play 'Can't Help Falling in Love' now!,True,40,32,All Levels,2017,2
1173716,Arpeggios for Guitar made Easy! Dominate the Fretboard,True,65,26,All Levels,2017,5
761938,Guitar Lessons - The Modal System - Modes Essentials,True,45,116,All Levels,2016,2
374566,Learn to Play Percussion: Beginner to Pro made the Easy Way!,True,50,425,All Levels,2015,1
182940,Modern Piano Lessons For Beginners,True,20,736,Beginner Level,2014,4
1003250,World Percussion: Complete Lessons for Everyone,True,40,68,All Levels,2016,11
1190448,Learn Lion (Saroo) Soundtrack On The Piano By Ear,True,20,104,All Levels,2017,4
647276,Acoustic Blues Guitar Lessons,True,75,189,Intermediate Level,2016,1
26648,Play Guitar and Understand Music Quick & Easy in 28 Days!,True,20,738,All Levels,2012,10
264396,Learn How to Play the Violin - Violin Basics,True,20,365,Beginner Level,2014,8
153230,Swing Low - The 101 Authentic Nashville Piano Style Course,True,20,146,All Levels,2014,1
601230,Guitar:Play 5 Easy Christmas Chord Progressions On Guitar,True,50,383,Beginner Level,2015,11
326310,Get Piano Skills TODAY!!! ,True,100,92,All Levels,2014,11
398522,Learn the Violin - Scales and Fundamentals,True,80,291,Beginner Level,2015,10
773144,Piano With Willie Building Technique with Scales Vol. 2,True,40,61,All Levels,2016,4
324226,Master Flute Playing: Intermediate Instruction Made Simple!,True,50,288,Intermediate Level,2014,10
888668,How to Sing and Play the Guitar (at the same time),True,20,78,Beginner Level,2016,7
301686,"Super Beginner Guitar - start right, start awesome",True,30,594,Beginner Level,2014,11
151027,"Introduction to Guitar 'A Course for Beginners"",https://www.udemy.com/introduction-to-guitar/,true,25,163,11,56,Beginner Level,2.5 hours,2014-10-30T15:59:39Z
650804,Guitar  Master Class Learning How to Play Guitar from A to Z""",True,40,489,All Levels,2015,10
269830,Rhythm to Rock Drum Lesson 5,True,20,13,Beginner Level,2014,8
315812,Gibson's Learn & Master Guitar,True,50,103,All Levels,2014,10
373636,Master the Trombone: Intermediate Instruction Made Simple!,True,50,231,All Levels,2015,3
1113170,Walking Bass Fundamentals,True,50,44,All Levels,2017,3
336446,Circular Breathing for musicians - practical skills,True,25,261,All Levels,2014,11
455676,Electric Bass for Busy Beginners Course 1,True,50,114,All Levels,2015,4
200108,Guitar for Absolute Beginners (Class 1),True,20,45,Beginner Level,2014,5
198660,Tenor Banjo for Absolute Beginners,False,0,3167,Beginner Level,2014,7
763100,Guitar Lessons - 50 Essential Fast Legato Licks,True,35,105,Intermediate Level,2016,2
922828,Aprenda a tocar Pandeiro - Curso Iniciante - Samba/Choro,True,90,85,Beginner Level,2016,8
32033,Aprende batería con el nuevo método IDT,True,20,335,All Levels,2012,12
286070,5 lecciones que todo guitarrista debe tomar,False,0,4452,Beginner Level,2014,8
55569,Los 7 Acordes para Tocarlo Todo en un fin de semana,True,20,332,Beginner Level,2013,7
725566,Curso de Violão Popular,True,25,287,Beginner Level,2016,1
829616,Aprendiendo Piano: Ejercicios de calentamiento,False,0,1876,Beginner Level,2016,4
888852,Aprendiendo piano: Lectura de piezas clásicas Vol.II,True,40,113,Beginner Level,2016,6
286898,"Aprende a tocar el Acordeón 'de oído y con técnica"",https://www.udemy.com/aprende-a-tocar-el-acordeon-de-oido-y-con-tecnica/,true,25,93,21,34,Beginner Level,4 hours,2014-09-16T19:51:45Z
263432,Aprende los Secretos de la Armónica con HARP&SOUL""",True,75,158,All Levels,2014,7
375830,Guitarra Desde Cero - PARTE 1,True,35,480,Beginner Level,2014,12
207440,Super-Curso de Guitarra Práctico Para Principiantes,True,85,228,Beginner Level,2014,6
1042382,Explosão Pentatônica,True,55,42,All Levels,2016,12
1114722,Complete Beginners Introduction to Guitar,True,40,10,Beginner Level,2017,2
1102436,Learn 10 Scottish Tunes Piano Easy Level,True,45,103,Beginner Level,2017,2
644820,Fingerpicking Fundamentals,True,20,75,Beginner Level,2015,11
131562,Piano With A Pro,True,25,66,All Levels,2014,5
628606,Piano Lessons for Beginners: Play the Piano AND Read Music!,True,70,61,Beginner Level,2016,2
459888,Master the Tuba - Intermediate Instruction Made Simple!,True,50,184,Intermediate Level,2015,4
1141614,The Fun and Effective Piano Course,True,30,24,All Levels,2017,4
605074,Advanced Flute Studies - Learn to Master the Flute!​,True,50,205,All Levels,2015,9
749616,Alternate Picking Speed & Accuracy,True,20,19,All Levels,2016,5
470482,"Master the Euphonium with Simple, Intermediate Instruction!",True,50,120,Intermediate Level,2015,4
344348,Master the Clarinet: Intermediate Instruction Made Simple!,True,50,232,All Levels,2015,1
373556,Advanced Clarinet Studies - Learn to Master the Clarinet!,True,50,148,All Levels,2015,1
214794,Aprende a tocar ritmo pop en el piano y teclado,True,20,10,All Levels,2014,5
782458,Aprendiendo Piano: Tocando piezas populares Vol.II,True,100,72,Beginner Level,2016,3
823494,Comment jouer du Pianoforte,True,100,172,All Levels,2016,5
212492,Aprende a tocar blues en el piano y teclado,True,50,10,All Levels,2014,5
961774,ABC DO VIOLÃO E GUITARRA,True,85,25,Beginner Level,2017,3
1261210,Suonare la Chitarra,True,200,1,All Levels,2017,6
211052,Aprende todos los secretos de la guitarra flamenca,True,50,13,All Levels,2014,5
597868,こどもギターレッスン　リトルギタリストⅠ,True,20,69,Beginner Level,2015,11
218658,Aprende cómo tocar el Bajo Sexto,True,50,10,All Levels,2014,5
1048182,Coach Guitar - Apprendre la GUITARE facile avec des COULEURS,True,50,25,All Levels,2016,12
758216,Sistema Completo De Guitarra Rítmica Para Principiantes,True,55,21,Beginner Level,2016,2
1144780,Curso de batería online de Patricio Iglesias (Santa Sabina),True,35,5,Intermediate Level,2017,3
628798,"Learn Piano with Beyer, 15 Minutes Challenge",True,65,418,All Levels,2016,7
398224,"Classical Guitar Master Class: 'Alman  """,True,195,113,Intermediate Level,2015,4
147174,Blues Accelerator - 21 Days to Blues Guitar Mastery,True,50,78,Beginner Level,2014,1
799912,Alto Saxophone Lessons For Beginners,True,95,51,Beginner Level,2016,3
655958,Instant Harmonica - Christmas; play Jingle Bells part 2 now!,True,20,58,All Levels,2015,12
744034,Piano With Willie: Jazz & Gospel Exercises,True,40,56,Intermediate Level,2016,4
139790,Bending the blue notes to give you killer sound on harmonica,True,35,162,Intermediate Level,2014,3
288854,"Beginner's Guitar: Tuning, Strumming, and Chords!",False,0,2577,Beginner Level,2015,7
588264,Instant Harmonica - play The Lion Sleeps Tonight - today!,True,20,62,Beginner Level,2015,8
773156,Piano With Willie Building Technique with Scales Vol. 3,True,40,42,All Levels,2016,4
931152,Instant Bodhran - part two; learning further drumming skills,True,40,28,Beginner Level,2016,8
21080,Guitar Essentials,True,20,261,Beginner Level,2014,5
151120,Rhythm to Rock Drum Lessons,True,20,44,Beginner Level,2014,2
1236576,Learn to play and improve 12 bar blues harmonica solos,True,40,4,Beginner Level,2017,6
139784,Learn to improvise on your harmonica - in nice easy steps,True,35,98,Beginner Level,2014,3
486412,Learning Electric Guitar for Absolute Beginners,True,35,19,Beginner Level,2015,5
459468,Advanced Bassoon Studies - Learn to Master the Bassoon!​,True,50,197,All Levels,2015,4
663696,Blues Guitar Lessons: Play Like the Greats - All Levels,True,20,58,All Levels,2015,11
933812,Instant Harmonica - play Whiskey in the Jar + Molly Malone!,True,40,21,All Levels,2016,9
149602,Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,True,50,92,All Levels,2014,1
277770,Electric Bass Right From The Start,True,100,239,Beginner Level,2016,3
552606,Beginner Guitar Essentials,True,95,5,Beginner Level,2015,8
459926,Advanced Tuba Studies - Become a Master of the Tuba!​,True,50,173,All Levels,2015,4
1040596,'Greensleeves' Creative Piano Lessons Course,True,20,10,All Levels,2017,1
266004,Rhythm to Rock Drum Lesson 4,True,20,12,Beginner Level,2014,8
720072,Hands On Guitar: Beyond Beginner,True,20,54,Beginner Level,2016,1
1046768,Instant harmonica - play Auld Lang Syne the neet (tonight)!,True,40,28,All Levels,2016,12
138336,Piano The Hard Way -  Fast Way To Life Long Piano Enjoyment,True,25,238,Beginner Level,2014,2
333046,The Ultimate Method for Learning Modern Piano & Keyboards,True,25,512,All Levels,2014,11
459207,Master the Bassoon - Intermediate Instruction Made Simple!,True,50,177,All Levels,2015,4
814474,Oboe Pro Series - You're going to love practicing the Oboe,True,50,61,All Levels,2016,4
1104496,Instant Harmonica - play this classic GAME OF THRONES theme!,True,40,21,Beginner Level,2017,5
188064,"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",True,50,115,Intermediate Level,2014,3
578750,Learn 4 Vital things that will make your DRUM PLAYING EASIER,True,35,510,All Levels,2015,8
184088,Sax Solos: Learn how to Perform Three Fun and Unique Pieces!,True,50,147,Intermediate Level,2014,3
1198302,Traditional-Style Electric Blues Guitar For Beginners,True,25,9,Beginner Level,2017,6
208126,Aprende a tocar los mejores solos en la guitarra eléctrica,True,30,5,All Levels,2014,5
34332,Aprende a tocar la guitarra,True,50,7,All Levels,2013,2
204014,Aprende a tocar el piano desde cero,True,50,4,All Levels,2014,4
219844,Aprende a tocar el clarinete.  ,True,50,4,All Levels,2014,5
212506,Ahora aprende a tocar jazz en el piano,True,30,4,All Levels,2014,5
687742,こどもギターレッスン　リトルギタリストⅡ,True,20,2,Beginner Level,2016,2
219878,Aprende a tocar el contrabajo sin complicaciones,True,50,3,All Levels,2014,5
207304,Aprende a tocar la guitarra eléctrica,True,50,3,All Levels,2014,4
195196,Aprende a improvisar en la guitarra eléctrica,True,50,3,All Levels,2014,5
834422,Curso de Teclado,True,40,1,Beginner Level,2016,5
724436,Guitarra Acústica en Siete Días,True,20,1,Beginner Level,2016,1
448250,improvisación de Guitarra,True,20,1,All Levels,2015,3
796188,Step by Step Classical Guitar Course,True,100,9,Beginner Level,2016,12
773174,Piano With Willie Building Technique with Scales Vol. 4,True,40,44,All Levels,2016,4
450246,Back In Black the AC/DC Classic Rock Track,True,20,13,Intermediate Level,2015,4
201472,Keyboard Basics,True,25,17,All Levels,2014,4
452514,Beginner Guitar Lessons,True,20,118,Beginner Level,2015,3
765056,Guitar Fundamentals for Beginners,True,25,5,Beginner Level,2016,2
196234,Easy Piano - learn and play along,True,20,11,Beginner Level,2014,5
380596,Learn Piano: The Basics of Keyboards,True,20,113,Beginner Level,2015,1
812370,Bassoon Pro Series - You're going to love practicing Bassoon,True,50,36,All Levels,2016,4
832514,Acoustic Guitar Lessons For Beginners,True,95,10,Beginner Level,2016,4
1025536,Coach Guitar - Amazing New Way To Learn Guitar With Colors,True,50,12,All Levels,2016,12
82960,Mastering the Art of Guitar Chords,True,20,78,Beginner Level,2013,11
1207112,30 Day Guitar Jump Start for Success,True,105,31,Beginner Level,2017,5
457206,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,True,50,205,Beginner Level,2015,4
589900,The 7 Day Guitar Method,True,20,213,All Levels,2015,10
854694,Instant Harmonica - play Star Wars + the Lion Sleeps now!,True,40,33,All Levels,2016,8
861566,Instant harmonica - play Adele's wonderful 'Hello' today!,True,20,284,All Levels,2016,5
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,True,50,8,Beginner Level,2017,6
349142,Master Oboe Playing: Intermediate Instruction Made Simple!,True,50,98,Intermediate Level,2015,1
56970,Drum Set for Beginners,True,20,119,Beginner Level,2013,10
762482,Guitar Lessons - Economy Picking Essentials,True,35,45,Intermediate Level,2016,2
100916,Blues Guitar Lessons - Blues Guitar - Robert Johnson,True,20,297,Intermediate Level,2013,10
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,True,30,137,Beginner Level,2016,6
721274,Learn to Play Irish Fiddle,True,60,112,Beginner Level,2016,1
719920,Hands-On Guitar: The Beginner's Guide,True,20,28,Beginner Level,2016,1
846962,Slap Bass For Beginners,True,50,79,All Levels,2016,6
206986,Piano Lessons for Beginners Made Easy,True,25,333,Beginner Level,2014,5
813142,Horn Pro Series - You're going to love playing French Horn,True,50,48,All Levels,2016,4
701662,Instant Harmonica - play the Irish tune Whiskey in the Jar!,True,20,41,All Levels,2015,12
90132,Didgeridoo - from zero to HERO! Part Three. Advanced level.,True,35,209,Expert Level,2014,10
815182,Saxophone Pro Series - You're going to love practicing Sax,True,50,119,All Levels,2016,4
476000,Easy Piano for Kids - Complete Beginner Piano Course,True,115,139,Beginner Level,2015,6
762240,Guitar Lessons - Two Handed Tapping Essentials,True,35,41,Intermediate Level,2016,2
810576,Clarinet Pro Series - Fall in love with the Clarinet,True,50,95,All Levels,2016,4
188498,Advanced Trumpet Studies - Learn to Master the Trumpet!​,True,50,184,Intermediate Level,2014,3
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,True,20,8,Beginner Level,2017,3
180680,Master the Saxophone: Intermediate Instruction Made Simple!,True,50,376,Intermediate Level,2014,3
1031698,You Can Play Jazz Saxophone,True,20,37,Beginner Level,2017,3
62252,"Improvise Puccini´s 'E Lucevan le Stelle on Piano""",True,20,169,All Levels,2013,10
1113008,Building Up To Barre Chords,True,20,20,All Levels,2017,3
807494,Learn the Violin - Bowing Techniques,True,80,89,Intermediate Level,2016,6
761122,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,True,45,98,All Levels,2016,2
12214,Back 2 The Basics,True,50,265,All Levels,2013,7
344180,Play the Jews Harp - instant skills for non musicians.,True,25,196,Intermediate Level,2015,1
185266,Master Trumpet Playing: Intermediate Instruction Made Simple,True,50,292,Intermediate Level,2014,3
1076244,Practical Guitar Theory: Level 1,True,60,14,All Levels,2017,5
1036338,Instant harmonica - enjoy playing Silent Night tonight!,True,40,16,All Levels,2016,12
266682,HARP&SOUL  |  Learn the Secrets of the Harmonica,True,35,114,All Levels,2014,10
615226,"Play Leyenda, Canarios, and Bach on Classical Guitar",True,195,185,Intermediate Level,2015,11
963094,Instant Harmonica - play the cool tune Dirty Old Town now!,True,40,42,All Levels,2016,10
742096,Ultimate Beginner Guitar Guide - Both Acoustic & Electric ,True,45,57,Beginner Level,2016,2
648492,Guitar Lessons : Rock Guitar in 1 Day!,True,50,17,Beginner Level,2015,12
222062,Tenor Banjo,True,40,70,Intermediate Level,2015,6
103662,Introduction to Lead Guitar,True,20,245,Intermediate Level,2013,11
742764,Piano With Willie: Basics of Improvisation,True,40,76,Beginner Level,2016,4
856950,Euphonium Pro Series - Fall in love with the Euphonium,True,50,44,All Levels,2016,5
902480,Pure Rock Guitar : Play Like the Gods of Rock!,True,45,80,All Levels,2016,7
263846,Master the French Horn: Intermediate Instruction Made Simple,True,50,68,Intermediate Level,2014,10
1160066,Classical Guitar Technique: 80/20,True,175,54,All Levels,2017,3
625974,Total beginner to intermediate guitar - Learn to play by ear,True,45,80,Beginner Level,2015,10
782460,Aprende escalas y arpegios  Vol. I: Modo mayor,True,50,85,Beginner Level,2016,3
147104,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,True,40,57,Beginner Level,2014,1
1189926,Ukulele lernen für Papas mit Bruder Jakob,True,55,12,Beginner Level,2017,5
1143414,Tin Whistle Básico,True,20,11,Beginner Level,2017,5
1066002,Leve a sua técnica de pedal duplo para um novo patamar,True,40,42,Intermediate Level,2017,1
767400,Sevillanas con Castañuelas - Baile y toque al mismo tiempo,True,40,20,All Levels,2016,2
492954,見てわかる！やさしく独習アコギ（入門編）TAKA先生のアコースティックギターレッスンⅠ,True,20,41,Beginner Level,2015,7
1129652,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,True,20,5,Beginner Level,2017,4
13216,Aprende a Tocar Teclado - Piano,True,35,119,All Levels,2012,1
760452,Castañuelas por Sevillanas - Curso del toque de castañuelas,True,40,22,All Levels,2016,2
1152334,Aprende a tocar el acordeón de botones,True,50,20,Beginner Level,2017,5
214770,Aprende a tocar Música Cristiana en el piano y teclado,True,20,17,All Levels,2014,5
1134842,Easy Guitar Songwriting And Harmony,True,20,82,Beginner Level,2017,3
139772,How to play easy tunes on the harmonica - just the basics,True,35,79,Beginner Level,2014,2
171598,Rhythm to Rock Drum Lessons 2,True,20,21,Beginner Level,2014,3
854692,Instant Harmonica - play Over the Rainbow + Skye Boat now!,True,40,29,All Levels,2016,7
805706,Bagpipe Instruction For Beginners,True,30,31,Beginner Level,2016,4
618586,"Flute Solos: Learn how to Perform Three Fun, Unique Pieces",True,50,156,All Levels,2015,9
205764,Rhythm to Rock Drum Lessons 3,True,20,12,Beginner Level,2014,7
762648,Guitar Lessons - Sweep Picking Arpeggio Essentials,True,35,74,Intermediate Level,2016,2
245722,Painless Piano!,True,40,353,Beginner Level,2014,6
53157,Beginning Flute Lessons,True,20,137,Beginner Level,2013,5
932842,Piano Lesson Variety,True,40,59,Intermediate Level,2016,8
883138,Pop and Jazz Keyboards and Harmony (beginner level),True,180,47,Beginner Level,2016,7
139788,Starting to play the blues on your harmonica in easy steps ,True,35,71,Intermediate Level,2014,3
951608,Learn the Viola - Scales and Fundamentals,True,80,21,Beginner Level,2016,11
975626,"Learn to Play 'Let It Snow on Piano""",True,40,36,Intermediate Level,2016,10
1104492,Instant Harmonica - play the Irish anthem Danny Boy today!,True,40,8,All Levels,2017,3
1196538,Piano Building Blocks: Learn Chord Additions & Variations,False,0,375,Beginner Level,2017,7
184324,Advanced Saxophone Studies - Learn to Master the Saxophone!,True,50,215,Intermediate Level,2014,3
139794,Killer Harmonica sounds using the tongue and bending notes ,True,35,80,Intermediate Level,2014,3
582390,Instant Harmonica - play When the Saints on harmonica now!,True,20,31,Beginner Level,2015,8
132950,Strumming the Guitar - 5 Lessons on Strum Patterns,True,20,56,Beginner Level,2013,12
845518,Learn Piano Online-Keys to the Keyboard,True,50,18,Beginner Level,2016,5
835616,Ukulele Lessons For Beginners - Fast Track Your Learning,True,20,57,Beginner Level,2016,6
101504,Blues Guitar Lessons - Ragtime Blues Guitar,True,20,59,Expert Level,2013,11
594852,Getting Started with Power Chords,True,20,6,Beginner Level,2015,12
806642,Blues Master - Professional Techniques Piano Course,True,75,4,All Levels,2016,3
809492,Drumming 101: The Essential Elements,True,50,4,Beginner Level,2017,5
785210,Flute Lessons For Beginners,True,95,3,Beginner Level,2016,3
339382,Guitar for Christmas!,True,20,7,Beginner Level,2014,11
963664,Learn Piano Online-Nocturnal Piano Solo,True,60,2,Intermediate Level,2016,9
632234,Guitar Chords and Basic Strumming,True,20,3,Beginner Level,2015,12
594854,Getting Started on the Acoustic Guitar,True,20,3,Beginner Level,2015,10
974704,Learn Piano Online-In the Garden Piano Solo,True,60,1,Intermediate Level,2016,10
545036,Saxophone Essentials: Beginners Course,True,40,3,Beginner Level,2017,4
388712,Learn To Play The Guitar In A Day,True,20,3,Beginner Level,2015,1
383852,88 Logic - The Essential Guide To Learning Piano,True,25,3,Beginner Level,2015,1
459946,Tuba Solos: Learn how to Perform Three Fun and Unique Pieces,True,50,164,Intermediate Level,2015,4
994050,Instant Harmonica - play Dylan's Like a Rolling Stone now!,True,40,28,All Levels,2016,10
899702,Advanced Oboe Studies - Become a Master Oboist!​,True,50,47,Expert Level,2016,7
1111562,Instant Harmonica - play 'I just called to say I love you',True,40,15,All Levels,2017,2
320238,Jazz piano improvisation: The girl form Ipanema. Bossa nova,True,30,151,All Levels,2014,10
818786,Drum Lessons For Beginners,True,95,14,Beginner Level,2016,4
741388,Piano With Willie: Jazz Kids - Vol 3,True,40,16,Beginner Level,2016,4
629704,Quick Piano Lessons - Tutorials for Drake's Greatest Hits,True,35,19,All Levels,2015,10
839032,"Bluegrass Guitar Essentials: Webisodes 13, 14, & 15",True,30,14,Intermediate Level,2016,12
23683,Guitar - Rock - Beginner with Marc Seal,True,20,40,All Levels,2012,8
912254,"Oboe Solos: Learn to Perform Three Fun, Unique Pieces!",True,50,41,All Levels,2016,7
839030,Bluegrass Guitar Essentials: Webisodes 11 & 12,True,30,9,All Levels,2016,10
